Tanggal (UTC),Jenis,Bujur,Lintang
00:46.0,Negative Cloud to Ground,"135,5060318","-2,982041249"
00:46.0,Negative Cloud to Ground,"135,4758689","-2,970137149"
00:46.0,Negative Cloud to Ground,"135,4496059","-2,97334666"
01:11.0,Intra/Inter Cloud,"135,4850593","-2,967525051"
01:11.0,Negative Cloud to Ground,"135,4897674","-2,960447708"
01:11.0,Negative Cloud to Ground,"135,4777254","-2,9580363"
01:45.0,Negative Cloud to Ground,"135,491792","-2,987148781"
01:45.0,Negative Cloud to Ground,"135,4726483","-2,984666646"
01:45.0,Negative Cloud to Ground,"135,4614311","-2,986654203"
02:27.0,Negative Cloud to Ground,"135,4683221","-2,970419539"
02:27.0,Negative Cloud to Ground,"135,4398602","-2,977806239"
02:28.0,Negative Cloud to Ground,"135,4615863","-2,966440955"
02:28.0,Negative Cloud to Ground,"135,4104138","-2,970029526"
03:15.0,Negative Cloud to Ground,"135,4647469","-2,98569663"
03:48.0,Intra/Inter Cloud,"135,4505117","-2,800841145"
03:48.0,Negative Cloud to Ground,"135,5137226","-2,799946104"
03:48.0,Negative Cloud to Ground,"135,4059159","-2,802664904"
03:48.0,Negative Cloud to Ground,"135,4223712","-2,803098253"
03:48.0,Negative Cloud to Ground,"135,4116927","-2,795927544"
04:06.0,Negative Cloud to Ground,"135,4557681","-2,987465407"
04:07.0,Negative Cloud to Ground,"135,4834409","-2,981640109"
04:41.0,Negative Cloud to Ground,"135,464516","-3,019720553"
04:41.0,Negative Cloud to Ground,"135,4473008","-3,020995042"
04:41.0,Negative Cloud to Ground,"135,4477789","-3,018574324"
05:16.0,Intra/Inter Cloud,"135,4626434","-2,882357255"
05:16.0,Negative Cloud to Ground,"135,5008737","-2,87794057"
05:16.0,Negative Cloud to Ground,"135,4247805","-2,87926119"
05:16.0,Negative Cloud to Ground,"135,4114318","-2,876948972"
05:17.0,Negative Cloud to Ground,"135,491431","-2,878526484"
05:42.0,Intra/Inter Cloud,"135,4652643","-3,107727695"
05:42.0,Negative Cloud to Ground,"135,5321205","-3,112261134"
05:42.0,Negative Cloud to Ground,"135,4865773","-3,105425084"
05:54.0,Intra/Inter Cloud,"135,481655","-2,81367938"
06:02.0,Positive Cloud to Ground,"135,4670763","-3,15724281"
06:42.0,Intra/Inter Cloud,"135,5015928","-3,121909228"
07:07.0,Intra/Inter Cloud,"135,4569886","-3,021021387"
07:08.0,Negative Cloud to Ground,"135,4189866","-3,019582561"
07:08.0,Negative Cloud to Ground,"135,4173451","-3,027651692"
07:08.0,Negative Cloud to Ground,"135,4513092","-3,012508564"
07:08.0,Negative Cloud to Ground,"135,4253087","-3,015725222"
07:21.0,Intra/Inter Cloud,"135,4224655","-3,08036226"
07:21.0,Intra/Inter Cloud,"135,4837575","-3,099733318"
07:21.0,Negative Cloud to Ground,"135,4926818","-3,091178798"
07:21.0,Negative Cloud to Ground,"135,4607693","-3,095077201"
07:21.0,Negative Cloud to Ground,"135,448444","-3,090037039"
07:22.0,Negative Cloud to Ground,"135,4617677","-3,090163415"
08:07.0,Intra/Inter Cloud,"135,4418989","-2,874890669"
08:07.0,Negative Cloud to Ground,"135,4827359","-2,870672264"
08:07.0,Negative Cloud to Ground,"135,4287367","-2,874512529"
08:07.0,Negative Cloud to Ground,"135,4809156","-2,876958739"
08:07.0,Negative Cloud to Ground,"135,4415555","-2,865689073"
08:07.0,Negative Cloud to Ground,"135,4675915","-2,865056324"
08:07.0,Negative Cloud to Ground,"135,4730054","-2,868943485"
08:34.0,Intra/Inter Cloud,"135,4708161","-3,115313934"
08:45.0,Intra/Inter Cloud,"135,4615544","-2,882511274"
08:52.0,Negative Cloud to Ground,"135,4373681","-3,067896822"
08:53.0,Negative Cloud to Ground,"135,4493346","-3,062126219"
09:20.0,Negative Cloud to Ground,"135,6180293","-2,888666288"
09:20.0,Negative Cloud to Ground,"135,4569041","-2,867243616"
09:21.0,Negative Cloud to Ground,"135,4360335","-2,868141162"
09:21.0,Negative Cloud to Ground,"135,460879","-2,858990869"
09:38.0,Intra/Inter Cloud,"135,4710528","-3,10250471"
09:46.0,Negative Cloud to Ground,"135,4842329","-2,890498721"
09:47.0,Negative Cloud to Ground,"135,4435037","-2,890478928"
10:14.0,Negative Cloud to Ground,"135,493637","-2,883751772"
10:14.0,Negative Cloud to Ground,"135,4633766","-2,881020297"
10:15.0,Negative Cloud to Ground,"135,4102225","-2,890628203"
10:15.0,Negative Cloud to Ground,"135,4979576","-2,870720858"
10:15.0,Negative Cloud to Ground,"135,4704605","-2,877794131"
10:15.0,Negative Cloud to Ground,"135,5183692","-2,876644765"
10:15.0,Negative Cloud to Ground,"135,4417667","-2,878257325"
10:41.0,Negative Cloud to Ground,"135,4258979","-3,068512949"
10:41.0,Negative Cloud to Ground,"135,5062783","-3,068169041"
10:44.0,Negative Cloud to Ground,"135,4585087","-2,830691093"
10:44.0,Negative Cloud to Ground,"135,4592278","-2,828194235"
10:54.0,Intra/Inter Cloud,"135,4594066","-3,046254282"
11:11.0,Intra/Inter Cloud,"135,4771548","-2,951269197"
11:11.0,Negative Cloud to Ground,"135,4336321","-2,956863413"
11:11.0,Negative Cloud to Ground,"135,428831","-2,954809696"
11:11.0,Negative Cloud to Ground,"135,4535909","-2,952940205"
11:19.0,Intra/Inter Cloud,"135,562959","-3,031031807"
12:04.0,Negative Cloud to Ground,"135,4598811","-2,765508178"
12:04.0,Negative Cloud to Ground,"135,4248589","-2,764859313"
12:04.0,Negative Cloud to Ground,"135,4890187","-2,762820612"
12:05.0,Intra/Inter Cloud,"135,5388576","-3,086174891"
12:05.0,Intra/Inter Cloud,"135,5588447","-3,055846286"
12:16.0,Intra/Inter Cloud,"135,4763143","-3,061543905"
12:35.0,Positive Cloud to Ground,"135,584457","-2,980184581"
13:06.0,Intra/Inter Cloud,"135,4230602","-2,828408615"
13:06.0,Negative Cloud to Ground,"135,5020098","-2,821792836"
13:31.0,Positive Cloud to Ground,"135,4830367","-2,878779412"
13:35.0,Intra/Inter Cloud,"135,5903793","-2,707398112"
14:01.0,Negative Cloud to Ground,"135,4433042","-2,779464076"
14:01.0,Negative Cloud to Ground,"135,4416261","-2,77738412"
14:01.0,Negative Cloud to Ground,"135,4927961","-2,770606347"
14:02.0,Negative Cloud to Ground,"135,5425949","-2,773928235"
14:02.0,Negative Cloud to Ground,"135,4579622","-2,775479147"
14:02.0,Negative Cloud to Ground,"135,4770975","-2,775335519"
14:02.0,Negative Cloud to Ground,"135,4764647","-2,775540123"
14:02.0,Negative Cloud to Ground,"135,4737318","-2,775926491"
14:28.0,Positive Cloud to Ground,"135,4689861","-2,987898311"
14:28.0,Negative Cloud to Ground,"135,4734401","-2,990794966"
14:29.0,Intra/Inter Cloud,"135,4632021","-2,856486811"
14:44.0,Negative Cloud to Ground,"135,5961498","-2,96296548"
14:44.0,Positive Cloud to Ground,"135,6078143","-2,942358852"
14:44.0,Negative Cloud to Ground,"135,4717217","-2,727315187"
14:44.0,Negative Cloud to Ground,"135,3995021","-2,738141616"
14:44.0,Negative Cloud to Ground,"135,5069615","-2,719791205"
14:44.0,Negative Cloud to Ground,"135,4218695","-2,724304588"
14:44.0,Negative Cloud to Ground,"135,4674242","-2,728285422"
14:44.0,Negative Cloud to Ground,"135,5369086","-2,734394933"
14:44.0,Negative Cloud to Ground,"135,4475188","-2,734271312"
14:44.0,Negative Cloud to Ground,"135,5148688","-2,730957026"
14:45.0,Negative Cloud to Ground,"135,4507567","-2,720478106"
14:45.0,Negative Cloud to Ground,"135,4472766","-2,720660088"
15:04.0,Intra/Inter Cloud,"135,5191347","-3,008319391"
15:04.0,Negative Cloud to Ground,"135,4722995","-3,007379651"
16:00.0,Intra/Inter Cloud,"135,4983937","-2,738259567"
16:00.0,Negative Cloud to Ground,"135,4013967","-2,745014547"
16:00.0,Negative Cloud to Ground,"135,4969042","-2,725466517"
16:20.0,Positive Cloud to Ground,"135,5075855","-3,071414535"
17:08.0,Intra/Inter Cloud,"135,4732243","-2,980526283"
17:08.0,Negative Cloud to Ground,"135,4539454","-2,980747701"
17:08.0,Negative Cloud to Ground,"135,4064712","-2,989351043"
17:08.0,Negative Cloud to Ground,"135,4861999","-2,977253999"
17:08.0,Negative Cloud to Ground,"135,47079","-2,96920546"
17:08.0,Negative Cloud to Ground,"135,4088421","-2,978986669"
17:09.0,Negative Cloud to Ground,"135,4759428","-2,97297689"
17:29.0,Intra/Inter Cloud,"135,6334349","-2,832109104"
17:29.0,Negative Cloud to Ground,"135,8314671","-2,463359048"
17:31.0,Positive Cloud to Ground,"135,5961945","-2,87941438"
18:22.0,Intra/Inter Cloud,"135,4328931","-2,977457838"
18:22.0,Negative Cloud to Ground,"135,5604132","-2,972035373"
19:20.0,Intra/Inter Cloud,"135,5370891","-3,051855602"
19:22.0,Negative Cloud to Ground,"135,8107696","-2,737644961"
19:22.0,Intra/Inter Cloud,"135,7711177","-2,841246828"
19:23.0,Negative Cloud to Ground,"135,823861","-2,632694242"
19:23.0,Intra/Inter Cloud,"135,5304111","-2,861548212"
19:47.0,Negative Cloud to Ground,"135,4794043","-2,659888829"
19:47.0,Negative Cloud to Ground,"135,4757362","-2,65939663"
19:47.0,Negative Cloud to Ground,"135,4545189","-2,651473419"
19:47.0,Negative Cloud to Ground,"135,447442","-2,65061988"
20:20.0,Intra/Inter Cloud,"135,7457952","-2,8291165"
20:20.0,Negative Cloud to Ground,"135,9174375","-2,69016003"
20:20.0,Intra/Inter Cloud,"135,5451891","-3,031581481"
20:20.0,Intra/Inter Cloud,"135,8007051","-2,655327132"
20:20.0,Intra/Inter Cloud,"135,7459087","-2,657547974"
20:21.0,Negative Cloud to Ground,"135,7836228","-2,576669123"
20:21.0,Intra/Inter Cloud,"135,6686486","-2,824969787"
20:45.0,Negative Cloud to Ground,"135,4772174","-3,097931021"
21:07.0,Intra/Inter Cloud,"135,668191","-2,835451225"
21:07.0,Intra/Inter Cloud,"135,699796","-2,787086385"
21:07.0,Intra/Inter Cloud,"135,6515523","-2,897203057"
21:07.0,Negative Cloud to Ground,"135,630657","-2,871199093"
21:08.0,Negative Cloud to Ground,"135,5036046","-3,095934904"
21:08.0,Negative Cloud to Ground,"135,6801802","-2,878703318"
22:01.0,Negative Cloud to Ground,"135,4834171","-2,948521644"
22:01.0,Negative Cloud to Ground,"135,4343985","-2,950339094"
22:01.0,Negative Cloud to Ground,"135,4590275","-2,951275618"
22:01.0,Negative Cloud to Ground,"135,4543826","-2,943868563"
22:01.0,Negative Cloud to Ground,"135,4328731","-2,9462539"
22:01.0,Negative Cloud to Ground,"135,4477635","-2,949644778"
22:01.0,Negative Cloud to Ground,"135,4865297","-2,949174412"
22:29.0,Intra/Inter Cloud,"135,5214692","-3,088637697"
22:29.0,Intra/Inter Cloud,"135,5246444","-3,12185837"
22:38.0,Positive Cloud to Ground,"135,4993365","-2,988110859"
22:52.0,Intra/Inter Cloud,"135,5265106","-3,08490817"
22:52.0,Intra/Inter Cloud,"135,8354982","-2,797735141"
23:53.0,Intra/Inter Cloud,"135,5155006","-3,076199373"
24:10.0,Intra/Inter Cloud,"135,6710565","-2,631857409"
24:10.0,Intra/Inter Cloud,"135,9276016","-2,668247078"
24:10.0,Negative Cloud to Ground,"135,8893209","-2,602580645"
24:10.0,Intra/Inter Cloud,"135,773493","-2,667817622"
24:10.0,Negative Cloud to Ground,"135,7207638","-2,734291316"
24:13.0,Intra/Inter Cloud,"135,4814297","-3,017877047"
24:13.0,Negative Cloud to Ground,"135,4648528","-3,021164844"
24:13.0,Negative Cloud to Ground,"135,4806838","-3,018818902"
24:46.0,Intra/Inter Cloud,"135,5438793","-2,858424561"
24:46.0,Negative Cloud to Ground,"135,5349367","-2,856433464"
25:50.0,Positive Cloud to Ground,"135,8054584","-2,687301119"
25:50.0,Intra/Inter Cloud,"135,7829192","-2,870809413"
25:51.0,Intra/Inter Cloud,"135,5402551","-3,079000347"
26:07.0,Negative Cloud to Ground,"135,4553044","-3,035048342"
26:08.0,Negative Cloud to Ground,"135,456859","-3,039012941"
26:42.0,Negative Cloud to Ground,"135,9944612","-2,705588117"
27:08.0,Negative Cloud to Ground,"135,448668","-3,06484895"
27:20.0,Intra/Inter Cloud,"135,4632219","-3,107959054"
27:20.0,Negative Cloud to Ground,"135,621939","-2,909864702"
27:20.0,Negative Cloud to Ground,"135,6011304","-2,893149447"
27:20.0,Negative Cloud to Ground,"135,7627396","-2,954675096"
27:20.0,Negative Cloud to Ground,"135,5998064","-2,870111234"
27:47.0,Intra/Inter Cloud,"135,4997611","-3,119305837"
27:59.0,Negative Cloud to Ground,"135,5359183","-3,109662009"
27:59.0,Intra/Inter Cloud,"135,6603386","-2,737292425"
28:37.0,Intra/Inter Cloud,"135,4681538","-3,025074603"
28:37.0,Negative Cloud to Ground,"135,4896494","-3,029540409"
28:38.0,Negative Cloud to Ground,"135,4382311","-3,026471838"
28:39.0,Negative Cloud to Ground,"135,9468398","-2,561487003"
28:39.0,Intra/Inter Cloud,"135,6833557","-2,658640571"
28:39.0,Negative Cloud to Ground,"135,8274261","-2,74488471"
28:39.0,Intra/Inter Cloud,"135,8231138","-2,697169812"
28:39.0,Intra/Inter Cloud,"135,7894222","-2,583091686"
28:39.0,Intra/Inter Cloud,"135,7566253","-2,640138877"
29:22.0,Positive Cloud to Ground,"135,7419662","-2,706112075"
29:23.0,Intra/Inter Cloud,"135,5112062","-3,001085212"
29:23.0,Negative Cloud to Ground,"135,7504609","-2,767344173"
29:23.0,Negative Cloud to Ground,"135,839355","-2,836586999"
29:23.0,Positive Cloud to Ground,"135,491508","-2,967305696"
30:02.0,Intra/Inter Cloud,"135,5182208","-3,090821224"
30:16.0,Positive Cloud to Ground,"135,7819276","-2,756325798"
30:17.0,Intra/Inter Cloud,"135,4902864","-3,100191628"
30:56.0,Positive Cloud to Ground,"135,8175829","-2,882629254"
31:48.0,Negative Cloud to Ground,"135,9972193","-2,535373836"
31:48.0,Intra/Inter Cloud,"135,961128","-2,437060828"
31:48.0,Negative Cloud to Ground,"135,9521252","-2,698250146"
31:48.0,Negative Cloud to Ground,"135,76986","-2,861261547"
31:51.0,Positive Cloud to Ground,"135,7583384","-2,675776043"
31:51.0,Intra/Inter Cloud,"135,7222882","-2,776870454"
32:44.0,Intra/Inter Cloud,"135,7490685","-2,733441042"
32:44.0,Intra/Inter Cloud,"135,492477","-3,088897366"
33:04.0,Intra/Inter Cloud,"135,8079646","-2,718206224"
33:35.0,Intra/Inter Cloud,"135,4608089","-2,944772558"
33:49.0,Negative Cloud to Ground,"135,6561274","-2,765303065"
34:56.0,Positive Cloud to Ground,"135,6736164","-2,663051618"
34:56.0,Intra/Inter Cloud,"135,7876216","-2,669213084"
34:56.0,Intra/Inter Cloud,"135,8086087","-2,679176379"
34:57.0,Intra/Inter Cloud,"135,8611347","-2,543138049"
35:30.0,Intra/Inter Cloud,"135,9132515","-2,655548693"
35:30.0,Intra/Inter Cloud,"135,8920464","-2,407408085"
35:30.0,Negative Cloud to Ground,"135,7975116","-2,552296948"
35:30.0,Intra/Inter Cloud,"135,5666072","-2,887247479"
35:31.0,Intra/Inter Cloud,"135,6336766","-2,781845934"
35:31.0,Intra/Inter Cloud,"135,5563787","-3,002344446"
35:31.0,Intra/Inter Cloud,"135,5996412","-2,803592334"
35:35.0,Intra/Inter Cloud,"135,5248236","-3,069897837"
36:47.0,Positive Cloud to Ground,"135,7082469","-2,711476896"
36:47.0,Negative Cloud to Ground,"135,6889239","-2,798076324"
38:08.0,Intra/Inter Cloud,"135,6639461","-2,75643667"
38:08.0,Negative Cloud to Ground,"135,5356764","-2,987455888"
38:08.0,Intra/Inter Cloud,"135,5404076","-2,97317308"
38:08.0,Positive Cloud to Ground,"135,9714995","-2,723073968"
38:08.0,Intra/Inter Cloud,"135,6715773","-2,749311113"
38:08.0,Intra/Inter Cloud,"135,5191044","-3,06715251"
38:08.0,Negative Cloud to Ground,"135,6677015","-2,775881287"
38:11.0,Intra/Inter Cloud,"135,4619904","-2,990949441"
38:31.0,Positive Cloud to Ground,"135,7060159","-2,683004359"
38:31.0,Intra/Inter Cloud,"135,6319365","-2,763273363"
38:31.0,Intra/Inter Cloud,"135,7946666","-2,521396057"
38:31.0,Intra/Inter Cloud,"135,873279","-2,420364952"
38:32.0,Intra/Inter Cloud,"135,4567345","-3,008986103"
39:04.0,Intra/Inter Cloud,"135,5897992","-2,803115355"
39:04.0,Positive Cloud to Ground,"135,5540184","-3,035995589"
39:05.0,Intra/Inter Cloud,"135,8232147","-2,781728144"
39:05.0,Intra/Inter Cloud,"135,5675879","-2,904435354"
39:39.0,Intra/Inter Cloud,"135,7668438","-2,600784474"
39:53.0,Intra/Inter Cloud,"135,7347384","-2,594233554"
39:53.0,Intra/Inter Cloud,"135,7277142","-2,785033261"
40:28.0,Intra/Inter Cloud,"135,9518581","-2,596534515"
41:00.0,Intra/Inter Cloud,"135,5928891","-3,038287408"
41:01.0,Intra/Inter Cloud,"135,4697572","-2,99308685"
41:01.0,Negative Cloud to Ground,"135,5663571","-3,003985072"
41:32.0,Intra/Inter Cloud,"135,5497551","-2,952925356"
41:32.0,Positive Cloud to Ground,"135,6218366","-2,949313684"
41:32.0,Intra/Inter Cloud,"135,5479976","-3,082035247"
42:15.0,Intra/Inter Cloud,"135,7090202","-2,728703659"
42:21.0,Positive Cloud to Ground,"135,810101","-2,606996944"
42:21.0,Negative Cloud to Ground,"135,668026","-2,72998338"
42:21.0,Intra/Inter Cloud,"135,4886789","-3,007407355"
42:22.0,Negative Cloud to Ground,"135,8397379","-2,910523509"
43:10.0,Intra/Inter Cloud,"135,5228546","-3,046357773"
43:11.0,Negative Cloud to Ground,"135,6559314","-2,881324461"
43:11.0,Negative Cloud to Ground,"135,6543183","-2,889828884"
43:25.0,Intra/Inter Cloud,"135,0759015","-3,420080446"
43:58.0,Positive Cloud to Ground,"135,4578568","-3,035698692"
43:59.0,Negative Cloud to Ground,"135,5475108","-3,042198789"
43:59.0,Negative Cloud to Ground,"135,4718674","-3,039565027"
43:59.0,Negative Cloud to Ground,"135,6245389","-2,825678788"
45:04.0,Intra/Inter Cloud,"135,5134485","-3,034935428"
45:04.0,Negative Cloud to Ground,"135,4860676","-3,038629748"
45:07.0,Intra/Inter Cloud,"135,5099691","-2,961391368"
45:57.0,Intra/Inter Cloud,"135,5422876","-2,830920028"
45:57.0,Negative Cloud to Ground,"135,7046554","-2,619297805"
45:57.0,Negative Cloud to Ground,"135,8010401","-2,658673541"
46:10.0,Intra/Inter Cloud,"135,8117885","-2,748485649"
47:06.0,Intra/Inter Cloud,"135,5380069","-3,00111318"
47:06.0,Intra/Inter Cloud,"135,7564959","-2,833224919"
48:19.0,Intra/Inter Cloud,"135,6160261","-3,004992961"
48:57.0,Intra/Inter Cloud,"135,5365525","-2,895943389"
48:57.0,Negative Cloud to Ground,"135,5635175","-2,89847058"
48:57.0,Negative Cloud to Ground,"135,5209852","-2,886094412"
48:57.0,Negative Cloud to Ground,"135,5786923","-2,8959973"
50:22.0,Intra/Inter Cloud,"135,5871486","-2,933386466"
50:23.0,Negative Cloud to Ground,"135,5609063","-2,973508425"
50:23.0,Intra/Inter Cloud,"135,5856645","-2,985922651"
50:23.0,Intra/Inter Cloud,"135,6447676","-2,908542439"
50:23.0,Positive Cloud to Ground,"135,6195742","-2,964574923"
50:53.0,Positive Cloud to Ground,"135,5997992","-2,8836716"
50:54.0,Intra/Inter Cloud,"135,5018237","-3,038949694"
52:20.0,Intra/Inter Cloud,"135,6573153","-2,859152945"
52:20.0,Intra/Inter Cloud,"135,7547712","-2,795661238"
53:43.0,Positive Cloud to Ground,"135,7379434","-2,803286363"
53:43.0,Intra/Inter Cloud,"135,7106674","-2,920771726"
53:49.0,Intra/Inter Cloud,"135,7977043","-2,710070592"
55:06.0,Positive Cloud to Ground,"135,5905095","-3,027848931"
55:06.0,Positive Cloud to Ground,"135,6593225","-2,897915224"
55:06.0,Intra/Inter Cloud,"135,6566601","-2,918595641"
55:06.0,Intra/Inter Cloud,"135,6098586","-2,867620291"
55:06.0,Intra/Inter Cloud,"135,6279908","-2,992723834"
57:03.0,Positive Cloud to Ground,"135,5858528","-3,027971845"
57:03.0,Negative Cloud to Ground,"135,4713879","-3,019941883"
57:03.0,Negative Cloud to Ground,"135,529946","-3,019973441"
57:03.0,Negative Cloud to Ground,"135,5467689","-3,02229672"
57:41.0,Negative Cloud to Ground,"135,7252851","-3,059792724"
58:21.0,Intra/Inter Cloud,"135,6394828","-3,050948593"
58:21.0,Intra/Inter Cloud,"135,6094115","-3,017438382"
58:22.0,Intra/Inter Cloud,"135,4863045","-2,849461237"
58:22.0,Negative Cloud to Ground,"135,6026734","-2,878499661"
58:22.0,Negative Cloud to Ground,"135,5694823","-2,843556479"
58:22.0,Negative Cloud to Ground,"135,5991132","-2,847611402"
58:22.0,Negative Cloud to Ground,"135,5764221","-2,843414494"
58:22.0,Negative Cloud to Ground,"135,7242614","-2,899731223"
58:22.0,Negative Cloud to Ground,"135,6327096","-2,846927487"
58:22.0,Negative Cloud to Ground,"135,5726249","-2,840754753"
58:22.0,Negative Cloud to Ground,"135,6536063","-2,855524428"
59:44.0,Intra/Inter Cloud,"135,6965955","-2,7946066"
59:44.0,Intra/Inter Cloud,"135,7525707","-2,748953274"
59:44.0,Intra/Inter Cloud,"135,6138822","-2,834981006"
59:45.0,Intra/Inter Cloud,"135,7670746","-2,683030099"
59:45.0,Intra/Inter Cloud,"135,6264265","-2,875671413"
04:09.0,Intra/Inter Cloud,"135,7626359","-2,877060314"
04:10.0,Intra/Inter Cloud,"135,6607963","-3,041313832"
06:02.0,Intra/Inter Cloud,"135,5378032","-3,082688612"
06:02.0,Negative Cloud to Ground,"135,5381196","-3,031073528"
06:02.0,Intra/Inter Cloud,"135,7126366","-2,92316831"
06:02.0,Intra/Inter Cloud,"135,6246648","-2,684125313"
09:05.0,Positive Cloud to Ground,"135,6670415","-3,091287199"
11:13.0,Intra/Inter Cloud,"135,5657817","-3,076487117"
12:36.0,Negative Cloud to Ground,"136,2491693","-2,899914767"
14:20.0,Positive Cloud to Ground,"135,5064312","-3,030951378"
17:34.0,Intra/Inter Cloud,"135,6494096","-3,031921367"
20:45.0,Intra/Inter Cloud,"136,3690502","-3,148333184"
21:07.0,Intra/Inter Cloud,"136,4398252","-3,133223867"
21:47.0,Intra/Inter Cloud,"136,3382258","-2,965884209"
22:17.0,Negative Cloud to Ground,"136,3884771","-3,193988692"
22:35.0,Intra/Inter Cloud,"136,4534151","-3,112770857"
23:09.0,Intra/Inter Cloud,"136,4317473","-2,994104997"
24:00.0,Negative Cloud to Ground,"136,4212006","-3,160762077"
24:09.0,Intra/Inter Cloud,"136,3393093","-3,163661486"
24:28.0,Intra/Inter Cloud,"136,4278461","-3,116791466"
24:28.0,Intra/Inter Cloud,"136,2957792","-3,18369496"
24:59.0,Intra/Inter Cloud,"136,3788043","-3,164365421"
25:32.0,Positive Cloud to Ground,"136,4649002","-2,976436065"
25:35.0,Positive Cloud to Ground,"136,4189522","-3,021215199"
25:50.0,Negative Cloud to Ground,"136,3728952","-2,996692283"
25:52.0,Intra/Inter Cloud,"136,4530077","-3,001032619"
25:52.0,Positive Cloud to Ground,"136,417906","-3,104094209"
26:05.0,Intra/Inter Cloud,"136,42655","-3,104634116"
26:29.0,Intra/Inter Cloud,"136,4467183","-3,129022721"
26:35.0,Intra/Inter Cloud,"136,3626452","-3,12687103"
26:42.0,Negative Cloud to Ground,"136,4675087","-3,086088637"
26:47.0,Intra/Inter Cloud,"136,2753449","-3,059011531"
26:57.0,Intra/Inter Cloud,"136,3573732","-3,339528496"
26:57.0,Intra/Inter Cloud,"136,4164876","-3,1850599"
27:00.0,Positive Cloud to Ground,"136,3650349","-3,370434573"
27:01.0,Positive Cloud to Ground,"136,3722145","-3,106161342"
27:01.0,Intra/Inter Cloud,"136,4026434","-3,132780181"
27:07.0,Negative Cloud to Ground,"136,4510331","-3,267134373"
27:13.0,Intra/Inter Cloud,"136,4463463","-3,219687138"
27:24.0,Intra/Inter Cloud,"136,4636609","-3,206862314"
27:26.0,Intra/Inter Cloud,"136,4673109","-3,124394009"
27:32.0,Intra/Inter Cloud,"136,4002814","-3,081924525"
27:32.0,Intra/Inter Cloud,"136,349211","-3,042877322"
27:32.0,Intra/Inter Cloud,"136,3191889","-3,059797505"
27:35.0,Intra/Inter Cloud,"136,4018694","-3,241436557"
27:37.0,Intra/Inter Cloud,"136,4605008","-3,392315598"
27:42.0,Intra/Inter Cloud,"136,4687244","-3,173318678"
27:42.0,Intra/Inter Cloud,"136,418803","-3,156071421"
27:50.0,Intra/Inter Cloud,"136,3798083","-3,118579513"
27:50.0,Intra/Inter Cloud,"136,2087539","-3,109164106"
27:51.0,Intra/Inter Cloud,"136,4626234","-3,083588491"
27:53.0,Negative Cloud to Ground,"136,4152405","-3,180736512"
27:53.0,Intra/Inter Cloud,"136,3780421","-3,189030112"
27:53.0,Intra/Inter Cloud,"136,4693947","-3,2406832"
27:58.0,Intra/Inter Cloud,"136,3903022","-3,303742364"
28:02.0,Negative Cloud to Ground,"136,4464161","-3,293792921"
28:05.0,Intra/Inter Cloud,"136,3683645","-3,029543521"
28:05.0,Intra/Inter Cloud,"136,3761708","-3,169642723"
28:05.0,Intra/Inter Cloud,"136,331962","-3,126353471"
28:05.0,Intra/Inter Cloud,"136,3121634","-3,271076222"
28:05.0,Intra/Inter Cloud,"136,3524991","-3,266946759"
28:05.0,Intra/Inter Cloud,"136,4647127","-3,229757721"
28:05.0,Positive Cloud to Ground,"136,4270333","-3,128230268"
28:09.0,Intra/Inter Cloud,"136,393004","-3,224590404"
28:10.0,Negative Cloud to Ground,"136,3821658","-3,236566632"
28:14.0,Intra/Inter Cloud,"136,3427435","-3,294444999"
28:17.0,Intra/Inter Cloud,"136,3098416","-3,20755449"
28:17.0,Intra/Inter Cloud,"136,3548418","-3,140617326"
28:21.0,Intra/Inter Cloud,"136,3447278","-3,209952529"
28:24.0,Positive Cloud to Ground,"136,3094966","-2,940028195"
28:24.0,Intra/Inter Cloud,"136,2443155","-2,783811296"
28:25.0,Positive Cloud to Ground,"136,2446144","-3,227460403"
28:25.0,Intra/Inter Cloud,"136,3517309","-3,290233315"
28:27.0,Positive Cloud to Ground,"136,3838344","-3,325222045"
28:32.0,Intra/Inter Cloud,"136,4079622","-3,146324259"
28:32.0,Positive Cloud to Ground,"136,2619895","-3,104715061"
28:33.0,Intra/Inter Cloud,"136,2802766","-3,148203572"
28:34.0,Negative Cloud to Ground,"136,3656848","-3,268177268"
28:34.0,Negative Cloud to Ground,"136,4680815","-3,280581128"
28:34.0,Negative Cloud to Ground,"136,4470094","-3,23056685"
28:40.0,Negative Cloud to Ground,"136,4398417","-3,344342338"
28:45.0,Intra/Inter Cloud,"136,3855068","-3,169627585"
28:45.0,Negative Cloud to Ground,"136,4664486","-3,27902967"
28:45.0,Negative Cloud to Ground,"136,3427259","-3,318913972"
28:47.0,Intra/Inter Cloud,"136,402743","-3,174868896"
28:54.0,Negative Cloud to Ground,"136,4785784","-3,333176134"
29:00.0,Negative Cloud to Ground,"136,3270458","-3,321379736"
29:00.0,Negative Cloud to Ground,"136,4199395","-3,277491998"
29:00.0,Negative Cloud to Ground,"136,4697126","-3,258957465"
29:01.0,Negative Cloud to Ground,"136,4650041","-3,140382061"
29:03.0,Intra/Inter Cloud,"136,471521","-3,216319705"
29:04.0,Intra/Inter Cloud,"136,43701","-3,360866334"
29:04.0,Positive Cloud to Ground,"136,3782089","-3,20820613"
29:08.0,Negative Cloud to Ground,"136,3417681","-3,222593178"
29:11.0,Intra/Inter Cloud,"136,2705617","-3,267603779"
