Tanggal (UTC),Jenis,Bujur,Lintang
24:13.0,Negative Cloud to Ground,"135,4904604","-3,192464407"
24:13.0,Negative Cloud to Ground,"135,4821421","-3,192088889"
24:15.0,Negative Cloud to Ground,"135,606714","-3,195019036"
24:16.0,Intra/Inter Cloud,"136,1200253","-3,163488212"
24:20.0,Intra/Inter Cloud,"136,0905725","-3,742311911"
24:20.0,Negative Cloud to Ground,"136,1161259","-3,776309426"
24:20.0,Negative Cloud to Ground,"135,9514013","-3,665399152"
24:21.0,Negative Cloud to Ground,"135,9359782","-3,623389718"
24:23.0,Intra/Inter Cloud,"136,1967239","-3,261221291"
24:23.0,Intra/Inter Cloud,"136,0118924","-3,247085607"
24:28.0,Intra/Inter Cloud,"135,9228544","-3,31951658"
24:28.0,Intra/Inter Cloud,"136,0277483","-3,279675849"
25:01.0,Negative Cloud to Ground,"136,0175816","-3,510671608"
25:01.0,Intra/Inter Cloud,"136,1085658","-3,531976783"
25:01.0,Intra/Inter Cloud,"136,002281","-3,581768107"
25:12.0,Intra/Inter Cloud,"135,9446982","-3,221758504"
25:15.0,Negative Cloud to Ground,"136,097231","-3,71872591"
25:15.0,Intra/Inter Cloud,"135,9708317","-3,595047792"
25:19.0,Intra/Inter Cloud,"136,0861925","-3,306254663"
25:19.0,Negative Cloud to Ground,"135,9728049","-3,322162207"
25:19.0,Intra/Inter Cloud,"135,9804295","-3,403959552"
25:29.0,Intra/Inter Cloud,"136,038396","-3,290684572"
25:29.0,Positive Cloud to Ground,"136,0150049","-3,256129797"
25:29.0,Intra/Inter Cloud,"136,0970385","-3,346006159"
25:29.0,Intra/Inter Cloud,"136,0490869","-3,384548184"
25:32.0,Positive Cloud to Ground,"136,0770652","-3,397975632"
25:47.0,Negative Cloud to Ground,"136,2588679","-3,828146048"
25:47.0,Intra/Inter Cloud,"136,2403633","-3,822804017"
26:30.0,Negative Cloud to Ground,"135,4974574","-3,237574548"
26:44.0,Intra/Inter Cloud,"135,4738811","-3,19925915"
26:44.0,Negative Cloud to Ground,"135,4856222","-3,198104919"
26:44.0,Negative Cloud to Ground,"135,4914666","-3,189956055"
26:49.0,Intra/Inter Cloud,"136,3663523","-3,404150211"
26:49.0,Positive Cloud to Ground,"136,1866535","-3,244958582"
26:49.0,Intra/Inter Cloud,"136,1346829","-3,283006331"
26:49.0,Intra/Inter Cloud,"136,1232603","-3,21483146"
26:49.0,Positive Cloud to Ground,"136,1291923","-3,36850947"
26:49.0,Intra/Inter Cloud,"136,1725937","-3,23543553"
26:49.0,Intra/Inter Cloud,"136,0355291","-3,42650986"
26:49.0,Positive Cloud to Ground,"136,2609548","-3,285430846"
26:49.0,Intra/Inter Cloud,"136,2482563","-3,291663288"
26:49.0,Positive Cloud to Ground,"136,1713547","-3,353874434"
26:50.0,Intra/Inter Cloud,"136,3522286","-3,161158441"
26:50.0,Intra/Inter Cloud,"136,1140933","-3,333958586"
27:04.0,Intra/Inter Cloud,"136,223457","-3,288964628"
27:04.0,Intra/Inter Cloud,"136,0467066","-3,386949762"
27:16.0,Intra/Inter Cloud,"136,0945891","-3,521154933"
27:16.0,Intra/Inter Cloud,"136,0173241","-3,561670592"
27:17.0,Intra/Inter Cloud,"136,0300383","-3,543214308"
27:17.0,Intra/Inter Cloud,"136,0938146","-3,5327482"
27:36.0,Positive Cloud to Ground,"135,499575","-3,140678068"
27:36.0,Negative Cloud to Ground,"135,485122","-3,134339168"
28:10.0,Intra/Inter Cloud,"136,3521121","-3,260146872"
28:10.0,Intra/Inter Cloud,"136,1695313","-3,311743822"
28:21.0,Positive Cloud to Ground,"136,1006716","-3,164474292"
28:34.0,Negative Cloud to Ground,"136,2410463","-3,821710739"
28:34.0,Intra/Inter Cloud,"136,1624191","-3,75443396"
28:34.0,Intra/Inter Cloud,"136,4502192","-4,035728778"
28:39.0,Intra/Inter Cloud,"136,1169166","-2,95171274"
28:39.0,Intra/Inter Cloud,"136,1982743","-3,304721347"
28:39.0,Intra/Inter Cloud,"136,1911363","-3,415576301"
28:50.0,Intra/Inter Cloud,"136,3907357","-3,243127136"
28:50.0,Intra/Inter Cloud,"136,4003505","-3,304468707"
28:50.0,Intra/Inter Cloud,"136,3150475","-3,249653608"
28:50.0,Intra/Inter Cloud,"136,209545","-3,402393445"
28:50.0,Negative Cloud to Ground,"136,1398332","-3,369479079"
28:50.0,Negative Cloud to Ground,"136,3304116","-3,228993465"
28:50.0,Intra/Inter Cloud,"136,0362008","-3,19225021"
28:57.0,Intra/Inter Cloud,"136,2220928","-2,897496611"
28:57.0,Negative Cloud to Ground,"135,5028466","-3,100093645"
29:04.0,Intra/Inter Cloud,"136,250709","-3,592200244"
29:04.0,Intra/Inter Cloud,"136,0455475","-3,511935071"
29:49.0,Intra/Inter Cloud,"135,9629858","-3,589707142"
29:58.0,Intra/Inter Cloud,"136,0822006","-3,578871069"
30:06.0,Intra/Inter Cloud,"136,1231637","-3,274376553"
30:06.0,Intra/Inter Cloud,"136,1549878","-3,331393755"
30:06.0,Positive Cloud to Ground,"136,1483102","-3,267818737"
30:06.0,Positive Cloud to Ground,"136,1924246","-3,313366817"
30:06.0,Intra/Inter Cloud,"136,153183","-3,187266325"
30:11.0,Negative Cloud to Ground,"136,1812127","-3,250771114"
30:12.0,Intra/Inter Cloud,"136,2169033","-3,326767002"
30:12.0,Intra/Inter Cloud,"136,1375901","-3,343644275"
30:12.0,Negative Cloud to Ground,"136,0861683","-3,330983137"
30:12.0,Intra/Inter Cloud,"136,2405351","-3,315369386"
30:12.0,Intra/Inter Cloud,"136,3199254","-3,264000114"
30:12.0,Intra/Inter Cloud,"136,149379","-3,323322098"
30:59.0,Intra/Inter Cloud,"136,2160741","-3,299729049"
30:59.0,Negative Cloud to Ground,"136,1756787","-2,965865952"
30:59.0,Intra/Inter Cloud,"136,1800305","-2,830968781"
31:03.0,Intra/Inter Cloud,"136,033413","-3,660521964"
31:03.0,Negative Cloud to Ground,"136,2527679","-3,816122664"
31:03.0,Positive Cloud to Ground,"136,1581611","-3,755819735"
31:05.0,Intra/Inter Cloud,"136,1915425","-3,644802097"
31:35.0,Intra/Inter Cloud,"136,067025","-3,267099459"
31:35.0,Positive Cloud to Ground,"136,0830881","-3,50967571"
31:35.0,Negative Cloud to Ground,"135,7848592","-3,376100378"
31:35.0,Intra/Inter Cloud,"136,0013245","-3,286625803"
31:35.0,Intra/Inter Cloud,"135,688381","-3,327215423"
31:35.0,Intra/Inter Cloud,"135,7634611","-3,330685385"
31:35.0,Negative Cloud to Ground,"135,9173459","-3,355576583"
31:35.0,Negative Cloud to Ground,"135,7274104","-3,386496421"
31:36.0,Negative Cloud to Ground,"136,0194219","-3,316824615"
31:36.0,Negative Cloud to Ground,"135,9877606","-3,305896992"
31:44.0,Intra/Inter Cloud,"136,1316665","-3,624122722"
31:44.0,Intra/Inter Cloud,"136,2873853","-3,606607038"
32:11.0,Intra/Inter Cloud,"136,0492688","-3,725304459"
32:50.0,Positive Cloud to Ground,"135,7183177","-3,319055267"
32:50.0,Intra/Inter Cloud,"135,7409954","-3,30595189"
32:50.0,Intra/Inter Cloud,"135,6387352","-3,345404607"
32:50.0,Positive Cloud to Ground,"135,7494221","-3,2957223"
32:51.0,Intra/Inter Cloud,"135,9124517","-3,342195758"
32:57.0,Negative Cloud to Ground,"136,1788914","-3,793235918"
32:57.0,Negative Cloud to Ground,"136,0356457","-3,68205256"
33:20.0,Positive Cloud to Ground,"135,4929396","-3,246700512"
33:21.0,Intra/Inter Cloud,"136,2535427","-3,730491297"
33:22.0,Intra/Inter Cloud,"136,0340393","-3,684162644"
33:23.0,Intra/Inter Cloud,"135,6956217","-3,352368038"
33:23.0,Intra/Inter Cloud,"135,7062371","-3,232794819"
33:23.0,Intra/Inter Cloud,"135,756423","-3,358408752"
33:23.0,Negative Cloud to Ground,"136,4639209","-3,39041066"
33:40.0,Intra/Inter Cloud,"136,0759228","-3,582103381"
33:40.0,Intra/Inter Cloud,"135,9846068","-3,527420904"
33:40.0,Intra/Inter Cloud,"135,9516678","-3,59458353"
33:40.0,Intra/Inter Cloud,"135,9405554","-3,571284079"
34:12.0,Negative Cloud to Ground,"135,846901","-3,246088922"
34:26.0,Positive Cloud to Ground,"135,538242","-3,111373993"
34:30.0,Intra/Inter Cloud,"136,1703145","-3,788350788"
34:30.0,Intra/Inter Cloud,"136,198888","-3,788792555"
34:30.0,Intra/Inter Cloud,"136,2575261","-3,82508016"
34:30.0,Negative Cloud to Ground,"136,0469789","-3,694742391"
34:38.0,Positive Cloud to Ground,"135,7062909","-3,304658278"
34:39.0,Intra/Inter Cloud,"135,7059596","-3,365112461"
34:39.0,Positive Cloud to Ground,"135,6902456","-3,349877268"
34:39.0,Intra/Inter Cloud,"135,7326548","-3,309873186"
34:40.0,Intra/Inter Cloud,"136,0061437","-3,553693653"
35:12.0,Intra/Inter Cloud,"135,847645","-3,367664538"
35:12.0,Intra/Inter Cloud,"135,9168533","-3,292645186"
35:13.0,Intra/Inter Cloud,"136,0063257","-3,328386327"
35:13.0,Intra/Inter Cloud,"135,9459469","-3,370142329"
35:13.0,Intra/Inter Cloud,"135,8174465","-3,303147459"
35:13.0,Intra/Inter Cloud,"135,775579","-3,370147393"
35:32.0,Negative Cloud to Ground,"135,8320386","-3,30380389"
35:32.0,Intra/Inter Cloud,"135,9250946","-3,267970622"
35:32.0,Intra/Inter Cloud,"135,7101245","-3,278463942"
35:32.0,Intra/Inter Cloud,"135,7402037","-3,350452997"
35:33.0,Intra/Inter Cloud,"135,8315411","-3,331228782"
35:49.0,Intra/Inter Cloud,"135,9203793","-3,390939866"
35:55.0,Intra/Inter Cloud,"135,5247393","-3,114064283"
35:56.0,Negative Cloud to Ground,"135,4822719","-3,031471461"
36:01.0,Intra/Inter Cloud,"136,0877239","-3,562482426"
36:01.0,Intra/Inter Cloud,"136,1648469","-3,590719494"
36:08.0,Intra/Inter Cloud,"135,7902883","-3,355626744"
36:08.0,Intra/Inter Cloud,"135,7974892","-3,347912436"
36:08.0,Intra/Inter Cloud,"135,7619701","-3,420179896"
36:08.0,Intra/Inter Cloud,"135,7493118","-3,354521093"
36:16.0,Intra/Inter Cloud,"135,4929186","-3,175099658"
36:16.0,Negative Cloud to Ground,"135,5239827","-3,179019721"
36:25.0,Intra/Inter Cloud,"135,8681668","-3,351634153"
36:54.0,Intra/Inter Cloud,"135,980292","-3,501646269"
36:54.0,Negative Cloud to Ground,"136,2018412","-3,556301708"
36:57.0,Intra/Inter Cloud,"135,909483","-3,246899834"
37:01.0,Intra/Inter Cloud,"136,041054","-3,565716015"
37:04.0,Intra/Inter Cloud,"135,7236693","-3,316404136"
37:04.0,Intra/Inter Cloud,"135,9164422","-3,322719046"
37:04.0,Intra/Inter Cloud,"135,8822264","-3,327618213"
37:04.0,Intra/Inter Cloud,"136,0546159","-3,477786371"
37:04.0,Intra/Inter Cloud,"135,825595","-3,225821114"
37:04.0,Intra/Inter Cloud,"136,0107489","-3,345037877"
37:04.0,Positive Cloud to Ground,"135,9258787","-3,235974334"
37:05.0,Intra/Inter Cloud,"136,2443771","-3,903294862"
37:05.0,Intra/Inter Cloud,"135,9758943","-3,698395491"
37:19.0,Negative Cloud to Ground,"135,8618839","-3,35861254"
37:24.0,Negative Cloud to Ground,"135,7357751","-3,360714461"
37:24.0,Intra/Inter Cloud,"135,7742849","-3,343982173"
37:35.0,Negative Cloud to Ground,"136,0430495","-3,691717344"
37:35.0,Negative Cloud to Ground,"136,1747485","-3,807284857"
37:35.0,Intra/Inter Cloud,"135,9929337","-3,472633454"
37:48.0,Intra/Inter Cloud,"136,1216475","-3,583535901"
38:01.0,Intra/Inter Cloud,"135,7092877","-3,387950171"
38:01.0,Negative Cloud to Ground,"136,0014552","-3,333297636"
38:01.0,Intra/Inter Cloud,"135,7817814","-3,290402211"
38:01.0,Negative Cloud to Ground,"136,0981127","-3,30924935"
38:01.0,Negative Cloud to Ground,"135,9097741","-3,349585694"
38:02.0,Intra/Inter Cloud,"135,7152852","-2,408811155"
38:02.0,Intra/Inter Cloud,"135,5025401","-3,194951188"
38:21.0,Intra/Inter Cloud,"136,0204677","-3,519129539"
38:21.0,Intra/Inter Cloud,"135,7498003","-3,396345462"
38:24.0,Intra/Inter Cloud,"135,7955441","-3,303448138"
38:24.0,Intra/Inter Cloud,"135,8197252","-3,349531956"
38:24.0,Intra/Inter Cloud,"135,9120354","-3,280273377"
38:24.0,Intra/Inter Cloud,"135,78542","-3,388767552"
38:36.0,Intra/Inter Cloud,"136,2298131","-3,832582945"
38:36.0,Negative Cloud to Ground,"136,1711584","-3,794650212"
38:36.0,Intra/Inter Cloud,"136,2249705","-3,799966576"
38:53.0,Intra/Inter Cloud,"136,0318097","-3,251542324"
38:53.0,Positive Cloud to Ground,"135,8909022","-3,304501225"
38:54.0,Positive Cloud to Ground,"135,8631183","-3,307333283"
38:59.0,Intra/Inter Cloud,"136,09993","-3,511931874"
39:00.0,Intra/Inter Cloud,"136,173748","-3,625571046"
39:18.0,Positive Cloud to Ground,"136,0606373","-3,554096714"
39:18.0,Intra/Inter Cloud,"136,0464359","-3,550824933"
39:18.0,Intra/Inter Cloud,"136,0604308","-3,486964057"
39:23.0,Intra/Inter Cloud,"135,9672166","-2,646525612"
39:42.0,Negative Cloud to Ground,"135,7652226","-3,340325549"
39:42.0,Negative Cloud to Ground,"135,9656502","-3,317312613"
39:42.0,Positive Cloud to Ground,"135,7544265","-3,314790366"
39:42.0,Negative Cloud to Ground,"135,9389954","-3,326182762"
39:42.0,Negative Cloud to Ground,"136,002805","-3,290361457"
39:42.0,Intra/Inter Cloud,"136,0128426","-3,316898092"
39:42.0,Negative Cloud to Ground,"136,0133715","-3,281981781"
39:42.0,Intra/Inter Cloud,"135,71722","-3,340722047"
39:49.0,Intra/Inter Cloud,"135,7472257","-3,349787274"
39:49.0,Intra/Inter Cloud,"135,7604301","-3,329282234"
39:49.0,Intra/Inter Cloud,"135,743057","-3,359904861"
39:49.0,Intra/Inter Cloud,"136,0263818","-3,250588937"
39:51.0,Intra/Inter Cloud,"136,0711348","-3,604332975"
40:31.0,Intra/Inter Cloud,"135,8259901","-3,30258863"
40:31.0,Intra/Inter Cloud,"135,7318065","-3,335106275"
40:31.0,Intra/Inter Cloud,"135,7341034","-3,3434941"
40:31.0,Intra/Inter Cloud,"135,9592533","-3,218505891"
40:31.0,Intra/Inter Cloud,"135,6702559","-3,338819665"
40:32.0,Intra/Inter Cloud,"135,7604682","-3,267584906"
40:32.0,Intra/Inter Cloud,"135,7623616","-3,276804981"
40:32.0,Intra/Inter Cloud,"135,7754252","-3,310655297"
40:32.0,Negative Cloud to Ground,"136,0864453","-3,283726623"
40:34.0,Positive Cloud to Ground,"136,074385","-3,547036215"
40:35.0,Intra/Inter Cloud,"136,0783401","-3,543501156"
40:56.0,Positive Cloud to Ground,"136,280222","-3,512458051"
41:01.0,Intra/Inter Cloud,"136,2151737","-3,569985078"
41:01.0,Positive Cloud to Ground,"136,0447546","-3,604320091"
41:01.0,Intra/Inter Cloud,"136,1018319","-3,513167198"
41:11.0,Positive Cloud to Ground,"135,9240981","-3,31631566"
41:11.0,Positive Cloud to Ground,"135,9468445","-3,323087893"
41:11.0,Positive Cloud to Ground,"135,7398353","-3,323435388"
41:11.0,Intra/Inter Cloud,"135,6930594","-3,371390574"
41:12.0,Intra/Inter Cloud,"135,7756106","-3,358045994"
41:12.0,Intra/Inter Cloud,"135,7397085","-3,353162291"
41:22.0,Positive Cloud to Ground,"136,0238363","-3,648321716"
41:30.0,Intra/Inter Cloud,"135,8995513","-3,284750608"
41:32.0,Intra/Inter Cloud,"136,3586594","-3,674104989"
41:32.0,Intra/Inter Cloud,"136,0894721","-3,533180282"
41:52.0,Intra/Inter Cloud,"135,8354557","-3,34285498"
41:52.0,Intra/Inter Cloud,"135,7592213","-3,347881468"
41:53.0,Intra/Inter Cloud,"136,143162","-3,572125858"
41:53.0,Negative Cloud to Ground,"136,264562","-3,61929777"
42:04.0,Negative Cloud to Ground,"136,3839233","-3,873354678"
42:05.0,Negative Cloud to Ground,"136,1337827","-3,746691545"
42:10.0,Intra/Inter Cloud,"136,1594045","-3,598956283"
42:12.0,Negative Cloud to Ground,"136,0904532","-3,307292288"
42:12.0,Negative Cloud to Ground,"136,005466","-3,283085463"
42:12.0,Negative Cloud to Ground,"136,0000379","-3,270860113"
42:12.0,Intra/Inter Cloud,"135,7610705","-3,390080454"
42:12.0,Negative Cloud to Ground,"136,0502391","-3,294755638"
42:12.0,Negative Cloud to Ground,"135,9962627","-3,292086398"
42:12.0,Negative Cloud to Ground,"135,7545029","-3,32043874"
42:12.0,Negative Cloud to Ground,"135,8896018","-3,332207127"
42:12.0,Negative Cloud to Ground,"135,9813125","-3,30299739"
42:12.0,Negative Cloud to Ground,"135,9496191","-3,325403182"
42:12.0,Negative Cloud to Ground,"136,0551178","-3,285655362"
42:13.0,Intra/Inter Cloud,"135,8313097","-3,41781044"
42:13.0,Positive Cloud to Ground,"135,8653069","-3,329493974"
42:13.0,Intra/Inter Cloud,"135,7172617","-3,33609175"
42:13.0,Intra/Inter Cloud,"135,7275336","-3,347138509"
42:13.0,Negative Cloud to Ground,"135,9610844","-3,309187168"
42:40.0,Intra/Inter Cloud,"136,2582841","-3,579043115"
42:40.0,Intra/Inter Cloud,"136,22246","-3,587040854"
42:54.0,Intra/Inter Cloud,"135,7062022","-3,372313779"
42:54.0,Intra/Inter Cloud,"135,9200641","-3,289229761"
42:54.0,Intra/Inter Cloud,"135,9684868","-3,463057237"
42:54.0,Intra/Inter Cloud,"136,0055238","-3,267236745"
42:54.0,Intra/Inter Cloud,"135,7330734","-3,346464049"
42:54.0,Intra/Inter Cloud,"135,7035265","-3,318551279"
42:57.0,Intra/Inter Cloud,"136,0652283","-3,576506902"
42:59.0,Intra/Inter Cloud,"135,811062","-2,770065297"
42:59.0,Intra/Inter Cloud,"135,9423203","-2,714677425"
42:59.0,Intra/Inter Cloud,"135,8654267","-2,799104607"
43:00.0,Positive Cloud to Ground,"135,7558424","-2,835725177"
43:00.0,Intra/Inter Cloud,"135,7832099","-2,730139346"
43:10.0,Negative Cloud to Ground,"136,146734","-3,805591005"
43:31.0,Intra/Inter Cloud,"136,11234","-3,569863304"
43:31.0,Intra/Inter Cloud,"136,0749837","-3,654931313"
43:32.0,Intra/Inter Cloud,"135,8330545","-3,315699726"
43:32.0,Intra/Inter Cloud,"135,7861207","-3,337354289"
43:32.0,Intra/Inter Cloud,"135,7489317","-3,353289487"
43:56.0,Intra/Inter Cloud,"136,1912155","-3,54003033"
44:05.0,Intra/Inter Cloud,"135,977439","-3,318488032"
44:05.0,Intra/Inter Cloud,"135,7553418","-3,347675099"
44:05.0,Intra/Inter Cloud,"136,0590688","-3,274106302"
44:06.0,Intra/Inter Cloud,"135,9710039","-3,274194564"
44:06.0,Intra/Inter Cloud,"135,8058205","-3,285310672"
44:06.0,Intra/Inter Cloud,"135,7692854","-3,366087439"
44:06.0,Intra/Inter Cloud,"135,7529296","-3,33771241"
44:06.0,Negative Cloud to Ground,"135,7653593","-3,28512045"
44:06.0,Intra/Inter Cloud,"135,7487046","-3,406270721"
44:06.0,Intra/Inter Cloud,"135,8535455","-3,334808621"
44:06.0,Intra/Inter Cloud,"135,7638765","-3,286373298"
44:06.0,Intra/Inter Cloud,"135,9055403","-3,285590796"
44:06.0,Intra/Inter Cloud,"135,6836807","-3,356076297"
44:32.0,Positive Cloud to Ground,"136,0183584","-3,238381734"
44:32.0,Intra/Inter Cloud,"135,705031","-3,329258286"
44:46.0,Intra/Inter Cloud,"135,8609039","-3,292269232"
44:46.0,Intra/Inter Cloud,"135,8766818","-3,344478699"
44:46.0,Positive Cloud to Ground,"135,7427847","-3,325867536"
44:46.0,Intra/Inter Cloud,"135,638779","-3,334081262"
44:46.0,Negative Cloud to Ground,"135,9671007","-3,39602944"
44:50.0,Intra/Inter Cloud,"136,1115515","-3,681141457"
45:01.0,Negative Cloud to Ground,"136,2657955","-3,524760671"
45:01.0,Intra/Inter Cloud,"136,1199246","-3,538222365"
45:01.0,Positive Cloud to Ground,"136,1184945","-3,593574391"
45:01.0,Intra/Inter Cloud,"136,2078541","-3,542352167"
45:17.0,Intra/Inter Cloud,"135,6807956","-3,392942065"
45:17.0,Intra/Inter Cloud,"135,8191433","-3,309018113"
45:17.0,Intra/Inter Cloud,"135,8190481","-3,36728093"
45:18.0,Negative Cloud to Ground,"135,6748613","-3,363498449"
45:18.0,Intra/Inter Cloud,"135,7375298","-3,384654033"
45:18.0,Intra/Inter Cloud,"135,9822144","-3,250970147"
45:18.0,Negative Cloud to Ground,"135,7291184","-3,323425525"
45:21.0,Intra/Inter Cloud,"136,120619","-3,651554074"
45:25.0,Intra/Inter Cloud,"136,1655084","-3,612791568"
45:37.0,Intra/Inter Cloud,"136,3352324","-3,665862904"
45:52.0,Intra/Inter Cloud,"136,4287871","-3,90830964"
45:52.0,Intra/Inter Cloud,"136,2414518","-3,809085798"
45:52.0,Intra/Inter Cloud,"136,2571839","-3,773757126"
46:05.0,Positive Cloud to Ground,"136,267046","-3,550901264"
46:06.0,Intra/Inter Cloud,"136,2738268","-3,68985489"
46:06.0,Positive Cloud to Ground,"136,1174838","-3,630063135"
46:06.0,Intra/Inter Cloud,"136,2049515","-3,750172793"
46:06.0,Intra/Inter Cloud,"136,1375784","-3,708502094"
46:13.0,Intra/Inter Cloud,"135,9745555","-3,276970604"
46:13.0,Intra/Inter Cloud,"136,0881096","-3,288972943"
46:13.0,Intra/Inter Cloud,"135,7602158","-3,364786768"
46:13.0,Negative Cloud to Ground,"135,971367","-3,289469589"
46:30.0,Negative Cloud to Ground,"136,2171593","-3,539130082"
46:41.0,Intra/Inter Cloud,"136,1549325","-3,771069367"
46:49.0,Intra/Inter Cloud,"135,704185","-3,324254138"
46:49.0,Intra/Inter Cloud,"135,8858329","-3,344965653"
46:49.0,Negative Cloud to Ground,"135,7871818","-3,320566619"
46:49.0,Intra/Inter Cloud,"135,8088712","-3,322190365"
46:49.0,Negative Cloud to Ground,"136,019852","-3,312173091"
46:49.0,Negative Cloud to Ground,"135,7280363","-3,385449308"
46:49.0,Intra/Inter Cloud,"136,0045208","-3,245188292"
46:49.0,Intra/Inter Cloud,"136,2716053","-3,486519636"
47:00.0,Intra/Inter Cloud,"136,1714081","-3,768042689"
47:02.0,Intra/Inter Cloud,"135,7174982","-2,753898026"
47:02.0,Negative Cloud to Ground,"135,8538345","-2,817643641"
47:13.0,Negative Cloud to Ground,"136,1913568","-3,579579012"
47:26.0,Intra/Inter Cloud,"135,956333","-3,329646833"
47:26.0,Intra/Inter Cloud,"135,9867439","-3,341275992"
47:26.0,Negative Cloud to Ground,"135,97507","-3,308816145"
47:26.0,Negative Cloud to Ground,"135,8504639","-3,357724146"
47:26.0,Intra/Inter Cloud,"135,7775694","-3,370695653"
47:26.0,Negative Cloud to Ground,"135,8374509","-3,323196951"
47:34.0,Intra/Inter Cloud,"135,6850393","-3,381768649"
47:34.0,Intra/Inter Cloud,"135,7663233","-3,282956702"
47:34.0,Positive Cloud to Ground,"135,7785937","-3,315411617"
47:48.0,Intra/Inter Cloud,"135,8589118","-3,417045089"
47:48.0,Intra/Inter Cloud,"135,8111507","-3,374865871"
47:48.0,Intra/Inter Cloud,"135,8524164","-3,40924251"
47:48.0,Intra/Inter Cloud,"135,8766403","-3,38915935"
47:53.0,Intra/Inter Cloud,"136,3727634","-3,563638345"
48:11.0,Intra/Inter Cloud,"136,1420124","-3,618464007"
48:11.0,Intra/Inter Cloud,"136,2788301","-3,610632638"
48:11.0,Intra/Inter Cloud,"136,4111238","-3,637499611"
48:11.0,Intra/Inter Cloud,"136,299257","-3,548583483"
48:24.0,Positive Cloud to Ground,"135,8816239","-3,317943828"
48:25.0,Negative Cloud to Ground,"135,763263","-3,344352266"
48:37.0,Negative Cloud to Ground,"136,4474","-3,64668661"
48:37.0,Intra/Inter Cloud,"136,3903877","-3,660638587"
48:37.0,Negative Cloud to Ground,"136,2730305","-3,561126058"
48:37.0,Intra/Inter Cloud,"136,3954695","-3,686302048"
48:46.0,Intra/Inter Cloud,"136,1552984","-3,823101552"
49:19.0,Intra/Inter Cloud,"135,8665888","-3,358158415"
49:19.0,Intra/Inter Cloud,"135,7938056","-3,329069985"
49:20.0,Intra/Inter Cloud,"135,7289682","-3,296058474"
49:20.0,Negative Cloud to Ground,"136,0132112","-3,314324289"
49:20.0,Intra/Inter Cloud,"135,758088","-3,343939451"
49:20.0,Positive Cloud to Ground,"135,7297858","-3,354259721"
49:20.0,Negative Cloud to Ground,"135,7544071","-3,364498849"
49:20.0,Negative Cloud to Ground,"135,7983444","-3,300484532"
49:39.0,Intra/Inter Cloud,"136,2066865","-3,792797274"
50:18.0,Intra/Inter Cloud,"136,3538619","-3,696905385"
51:00.0,Negative Cloud to Ground,"136,2613112","-3,821982041"
51:33.0,Intra/Inter Cloud,"136,4314462","-3,669990136"
51:33.0,Intra/Inter Cloud,"136,3954512","-3,702097113"
51:33.0,Intra/Inter Cloud,"136,3786683","-3,67052866"
51:33.0,Negative Cloud to Ground,"136,4308207","-3,617179694"
51:34.0,Intra/Inter Cloud,"136,26292","-3,62766236"
51:52.0,Negative Cloud to Ground,"135,7543312","-3,394824326"
51:52.0,Intra/Inter Cloud,"135,9811735","-3,292140318"
51:52.0,Intra/Inter Cloud,"135,7594065","-3,377032998"
51:52.0,Intra/Inter Cloud,"135,9455252","-3,348260267"
52:16.0,Negative Cloud to Ground,"135,7785801","-3,350747617"
52:28.0,Intra/Inter Cloud,"136,304826","-3,889885905"
53:06.0,Intra/Inter Cloud,"136,326311","-3,655353979"
53:06.0,Positive Cloud to Ground,"136,2238436","-3,608762803"
53:11.0,Intra/Inter Cloud,"135,7510592","-3,383910361"
53:11.0,Intra/Inter Cloud,"135,6943785","-3,380652668"
53:11.0,Intra/Inter Cloud,"135,864706","-3,363865016"
53:11.0,Intra/Inter Cloud,"135,7866354","-3,400262807"
53:20.0,Intra/Inter Cloud,"135,7124054","-3,270448867"
53:21.0,Intra/Inter Cloud,"136,374646","-2,798793876"
53:47.0,Intra/Inter Cloud,"135,809577","-3,364969304"
53:47.0,Intra/Inter Cloud,"135,9840301","-3,257078326"
53:47.0,Negative Cloud to Ground,"135,9479717","-3,265204688"
53:47.0,Intra/Inter Cloud,"136,4596891","-3,577642755"
53:47.0,Negative Cloud to Ground,"135,7308963","-3,280993214"
53:47.0,Intra/Inter Cloud,"136,308385","-3,534528457"
53:49.0,Negative Cloud to Ground,"135,6251685","-2,694071642"
54:10.0,Intra/Inter Cloud,"136,3392306","-3,808315033"
54:14.0,Positive Cloud to Ground,"136,3700844","-3,674184628"
54:14.0,Negative Cloud to Ground,"135,7917858","-3,433654388"
54:22.0,Negative Cloud to Ground,"136,0904339","-3,789299042"
54:22.0,Negative Cloud to Ground,"136,2544814","-3,888509774"
54:22.0,Negative Cloud to Ground,"136,3738151","-3,865905759"
54:53.0,Negative Cloud to Ground,"136,3230495","-3,791562879"
56:11.0,Positive Cloud to Ground,"135,8543393","-3,325576344"
56:11.0,Intra/Inter Cloud,"135,6657168","-3,376603536"
56:11.0,Intra/Inter Cloud,"135,7841332","-3,412267184"
56:11.0,Intra/Inter Cloud,"135,78477","-3,424311454"
56:11.0,Intra/Inter Cloud,"135,6845497","-3,32415605"
56:11.0,Intra/Inter Cloud,"135,8627281","-3,250980256"
56:12.0,Intra/Inter Cloud,"135,69955","-3,325401381"
56:52.0,Intra/Inter Cloud,"136,4429652","-3,669460843"
56:52.0,Intra/Inter Cloud,"136,4630311","-3,579998131"
57:59.0,Intra/Inter Cloud,"136,3893437","-3,860918375"
